customer_id,recency,frequency,monetary,avg_order_value,tenure_days,R_score,F_score,M_score,RFM_score,RFM_sum,RFM_segment
15848,257,1,137.99,4.058529411764706,1,1,1,1,111,3,Lost Customers
15850,12,4,771.87,3.540688073394496,349,5,4,3,543,12,Loyal Customers
15851,162,1,109.73,13.71625,1,2,1,1,211,4,Lost Customers
15852,162,1,96.55,8.777272727272727,1,2,1,1,211,4,Lost Customers
15854,12,9,2609.16,22.11152542372881,352,5,5,5,555,15,Champions
15855,112,1,340.48,22.698666666666668,1,2,1,2,212,5,Lost Customers
15856,1,26,17703.63,35.12625,370,5,5,5,555,15,Champions
15857,66,1,273.48,27.348000000000003,1,3,1,2,312,6,Lost Customers
15858,3,9,2508.77,8.621202749140894,362,5,5,5,555,15,Champions
15859,68,1,438.46,19.93,1,3,1,2,312,6,Lost Customers
15860,4,10,1498.8,6.843835616438356,364,5,5,4,554,14,Champions
15861,92,4,1222.28,4.928548387096774,224,2,4,4,244,10,Loyal Customers
15862,9,10,2033.64,4.90033734939759,348,5,5,4,554,14,Champions
15863,253,3,286.26,4.851864406779661,105,1,3,2,132,6,Lost Customers
15864,17,1,244.44,81.48,1,4,1,1,411,6,New Customers
15865,49,2,1346.29,15.65453488372093,290,3,3,4,334,10,Loyal Customers
15867,5,17,5224.81,8.870645161290323,355,5,5,5,555,15,Champions
15868,219,1,94.53,23.6325,1,1,1,1,111,3,Lost Customers
15869,262,1,171.47,9.024736842105265,1,1,1,1,111,3,Lost Customers
15870,32,3,506.02,7.333623188405798,49,4,3,3,433,10,Loyal Customers
15871,73,1,33.099999999999994,6.619999999999999,1,2,1,1,211,4,Lost Customers
15872,14,2,413.0,5.1625,171,5,3,2,532,10,Loyal Customers
15873,135,4,313.92,52.31999999999999,1,2,4,2,242,8,At Risk
15874,23,14,6878.88,30.985945945945947,313,4,5,5,455,14,Champions
15875,282,1,108.52,4.718260869565217,1,1,1,1,111,3,Lost Customers
15876,45,2,1449.14,131.74,39,3,3,4,334,10,Loyal Customers
15878,197,2,330.77,6.485686274509804,171,1,3,2,132,6,Lost Customers
15879,40,4,1137.8,6.356424581005586,317,3,4,4,344,11,Loyal Customers
15880,5,1,329.03,3.427395833333333,1,5,1,2,512,8,New Customers
15882,4,6,979.62,18.83884615384616,360,5,5,3,553,13,Champions
15884,68,2,244.6,17.47142857142857,303,3,3,1,331,7,Potential Loyalists
15885,19,12,1572.47,16.21103092783505,303,4,5,4,454,13,Champions
15886,52,3,871.78,17.4356,181,3,3,3,333,9,Potential Loyalists
15887,42,3,1027.15,27.760810810810813,148,3,3,4,334,10,Loyal Customers
15888,36,2,260.85,9.661111111111111,125,3,3,2,332,8,Potential Loyalists
15889,5,7,1279.6,4.653090909090909,360,5,5,4,554,14,Champions
15890,30,5,535.65,53.565,210,4,4,3,443,11,Loyal Customers
15892,305,1,128.2,3.3736842105263154,1,1,1,1,111,3,Lost Customers
15893,117,1,305.28000000000003,305.28000000000003,1,2,1,2,212,5,Lost Customers
15894,5,1,151.44,4.454117647058824,1,5,1,1,511,7,New Customers
15898,3,22,4129.26,6.916683417085427,360,5,5,5,555,15,Champions
15899,4,1,56.25,14.0625,1,5,1,1,511,7,New Customers
15900,49,3,549.29,6.953037974683544,148,3,3,3,333,9,Potential Loyalists
15901,87,4,335.99,6.339433962264151,92,2,4,2,242,8,At Risk
15902,16,1,145.01,8.056111111111111,1,4,1,1,411,6,New Customers
15903,14,5,3813.08,90.78761904761905,316,5,4,5,545,14,Champions
15905,179,1,114.69,5.213181818181818,1,1,1,1,111,3,Lost Customers
15906,10,3,962.5,18.87254901960784,76,5,3,3,533,11,Loyal Customers
15908,126,2,758.62,18.9655,21,2,3,3,233,8,Potential Loyalists
15910,36,7,1432.29,4.046016949152542,287,3,5,4,354,12,Loyal Customers
15911,259,8,1700.24,6.590077519379845,106,1,5,4,154,10,Loyal Customers
15912,72,7,810.08,10.658947368421051,293,2,5,3,253,10,Loyal Customers
15913,170,1,6.300000000000001,6.300000000000001,1,2,1,1,211,4,Lost Customers
15914,14,2,205.99,15.845384615384615,1,5,3,1,531,9,Potential Loyalists
15915,37,1,364.45,3.225221238938053,1,3,1,2,312,6,Lost Customers
15916,2,7,1874.83,11.15970238095238,362,5,5,4,554,14,Champions
15917,242,4,407.07,3.131307692307692,131,1,4,2,142,7,At Risk
15918,267,1,248.65,11.84047619047619,1,1,1,1,111,3,Lost Customers
15919,4,1,214.08,5.489230769230769,1,5,1,1,511,7,New Customers
15920,60,5,401.64,8.545531914893617,301,3,4,2,342,9,Potential Loyalists
15921,32,3,452.23,8.222363636363637,243,4,3,2,432,9,Potential Loyalists
15922,9,1,369.5,33.59090909090909,1,5,1,2,512,8,New Customers
15923,8,1,127.08,6.051428571428572,1,5,1,1,511,7,New Customers
15924,367,1,102.82,6.854666666666666,1,1,1,1,111,3,Lost Customers
15926,178,1,134.44,19.205714285714286,1,1,1,1,111,3,Lost Customers
15927,283,1,106.54,7.102666666666667,1,1,1,1,111,3,Lost Customers
15928,292,1,293.53,26.684545454545454,1,1,1,2,112,4,Lost Customers
15929,280,1,594.0,594.0,1,1,1,3,113,5,Lost Customers
15931,64,1,239.9,17.135714285714286,1,3,1,1,311,5,Lost Customers
15934,53,2,2190.66,75.53999999999999,11,3,3,5,335,11,Loyal Customers
15936,15,2,282.79,14.883684210526315,88,4,3,2,432,9,Potential Loyalists
15938,92,4,330.23,15.725238095238096,100,2,4,2,242,8,At Risk
15939,10,1,2945.38,34.651529411764706,1,5,1,5,515,11,Loyal Customers
15941,273,1,405.0,67.5,1,1,1,2,112,4,Lost Customers
15943,285,2,271.29,22.6075,28,1,3,2,132,6,Lost Customers
15944,29,3,1839.14,57.473125,332,4,3,4,434,11,Loyal Customers
15945,1,4,646.27,23.081071428571427,372,5,4,3,543,12,Loyal Customers
15946,138,3,2304.18,88.62230769230769,131,2,3,5,235,10,Loyal Customers
15948,60,1,553.85,15.824285714285717,1,3,1,3,313,7,Potential Loyalists
15950,11,6,5376.2,18.16283783783784,307,5,5,5,555,15,Champions
15951,17,1,304.95,16.941666666666666,1,4,1,2,412,7,New Customers
15953,5,11,1990.8,23.42117647058824,367,5,5,4,554,14,Champions
15954,225,1,190.75,9.5375,1,1,1,1,111,3,Lost Customers
15955,8,9,4242.1,23.69888268156425,281,5,5,5,555,15,Champions
15956,187,2,617.6,34.31111111111111,175,1,3,3,133,7,Potential Loyalists
15957,56,2,492.36,4.734230769230769,1,3,3,2,332,8,Potential Loyalists
15958,39,3,357.77,6.168448275862069,147,3,3,2,332,8,Potential Loyalists
15959,318,3,542.89,7.646338028169014,1,1,3,3,133,7,Potential Loyalists
15960,10,4,410.95,15.805769230769233,61,5,4,2,542,11,Loyal Customers
15961,15,1,451.29,10.745,1,4,1,2,412,7,New Customers
15962,85,1,289.48,5.263272727272728,1,2,1,2,212,5,Lost Customers
15964,299,1,269.21000000000004,13.4605,1,1,1,2,112,4,Lost Customers
15965,3,10,2119.26,8.942025316455696,369,5,5,4,554,14,Champions
15966,86,1,426.53,15.797407407407407,1,2,1,2,212,5,Lost Customers
15967,15,10,2568.32,6.420800000000001,359,4,5,5,455,14,Champions
15968,24,1,404.55,5.056875,1,4,2,2,422,8,New Customers
15969,61,2,460.95,30.73,96,3,3,2,332,8,Potential Loyalists
15970,234,1,703.22,54.09384615384616,1,1,2,3,123,6,Lost Customers
15971,21,6,1702.98,243.28285714285715,346,4,5,4,454,13,Champions
15972,92,5,1769.33,12.728992805755396,143,2,4,4,244,10,Loyal Customers
15973,2,3,680.62,61.874545454545455,62,5,3,3,533,11,Loyal Customers
15976,46,4,1266.77,4.4920921985815605,140,3,4,4,344,11,Loyal Customers
15978,68,2,2180.64,27.258,211,3,3,5,335,11,Loyal Customers
15979,238,1,329.22,14.964545454545451,1,1,2,2,122,5,Lost Customers
15980,126,4,4144.82,57.56694444444444,65,2,4,5,245,11,Loyal Customers
15981,37,13,5954.29,31.17429319371728,218,3,5,5,355,13,Champions
15982,241,1,324.51,7.211333333333333,1,1,2,2,122,5,Lost Customers
15983,1,6,2458.9,12.233333333333334,367,5,5,5,555,15,Champions
15984,4,21,5735.09,12.830178970917226,369,5,5,5,555,15,Champions
15985,72,5,1572.86,23.475522388059705,124,2,4,4,244,10,Loyal Customers
15986,17,1,186.3,16.936363636363637,1,4,2,1,421,7,New Customers
15987,4,2,216.7,4.3340000000000005,10,5,3,1,531,9,Potential Loyalists
15988,187,2,582.11,6.1926595744680855,105,1,3,3,133,7,Potential Loyalists
15989,11,2,368.31,4.282674418604652,361,5,3,2,532,10,Loyal Customers
15990,130,5,1205.64,9.64512,155,2,4,4,244,10,Loyal Customers
15991,170,1,150.55,25.09166666666667,1,2,2,1,221,5,Lost Customers
15992,32,2,854.61,16.757058823529412,57,4,3,3,433,10,Loyal Customers
15994,47,2,761.41,10.018552631578949,224,3,3,3,333,9,Potential Loyalists
15995,50,1,694.54,6.314,1,3,2,3,323,8,Potential Loyalists
15996,2,2,617.07,7.911153846153847,31,5,3,3,533,11,Loyal Customers
15998,29,11,5193.92,5.639435396308361,345,4,5,5,455,14,Champions
15999,371,1,20.4,20.4,1,1,2,1,121,4,Lost Customers
16001,17,1,583.39,20.11689655172414,1,4,2,3,423,9,New Customers
16002,261,1,169.21,4.028809523809524,1,1,2,1,121,4,Lost Customers
16003,17,5,2878.46,28.7846,354,4,4,5,445,13,Champions
16004,110,5,2146.39,23.848777777777777,208,2,4,5,245,11,Loyal Customers
16005,11,6,1786.78,6.313710247349824,74,5,5,4,554,14,Champions
16006,23,1,231.42,3.306,1,4,2,1,421,7,New Customers
16007,19,3,1359.25,4.92481884057971,159,4,3,4,434,11,Loyal Customers
16008,18,12,4860.35,22.0925,248,4,5,5,455,14,Champions
16010,12,8,1302.46,6.202190476190476,35,5,5,4,554,14,Champions
16011,2,14,2486.0,10.48945147679325,372,5,5,5,555,15,Champions
16012,37,2,1563.3,10.781379310344828,128,3,3,4,334,10,Loyal Customers
16013,7,39,20009.84,250.123,360,5,5,5,555,15,Champions
16014,44,2,453.45,3.30985401459854,269,3,3,2,332,8,Potential Loyalists
16016,2,4,980.91,7.056906474820144,35,5,4,3,543,12,Loyal Customers
16017,53,4,1333.7,13.609183673469389,286,3,4,4,344,11,Loyal Customers
16018,32,2,289.23,10.329642857142858,336,4,3,2,432,9,Potential Loyalists
16019,17,18,13542.92,55.73218106995885,343,4,5,5,455,14,Champions
16021,31,2,487.03,3.86531746031746,149,4,3,2,432,9,Potential Loyalists
16024,47,2,232.96,10.58909090909091,1,3,3,1,331,7,Potential Loyalists
16027,93,9,1113.74,58.6178947368421,242,2,5,4,254,11,Loyal Customers
16028,231,1,82.2,16.44,1,1,2,1,121,4,Lost Customers
16029,8,47,41184.3,292.08723404255323,359,5,5,5,555,15,Champions
16032,92,6,1965.72,9.36057142857143,67,2,5,4,254,11,Loyal Customers
16033,5,8,1985.63,7.726186770428016,115,5,5,4,554,14,Champions
16034,30,3,473.62,13.93,14,4,3,2,432,9,Potential Loyalists
16035,196,1,217.73,10.368095238095238,1,1,2,1,121,4,Lost Customers
16036,60,2,1797.92,21.152,196,3,3,4,334,10,Loyal Customers
16037,180,2,654.32,20.4475,103,1,3,3,133,7,Potential Loyalists
16039,59,2,456.4,14.2625,204,3,3,2,332,8,Potential Loyalists
16040,66,4,1103.35,18.389166666666668,179,3,4,4,344,11,Loyal Customers
16042,15,3,1067.85,18.09915254237288,74,4,3,4,434,11,Loyal Customers
16043,15,4,1082.6,31.841176470588238,102,4,4,4,444,12,Loyal Customers
16044,71,1,340.84000000000003,17.938947368421054,1,2,2,2,222,6,Lost Customers
16045,52,4,2094.23,32.21892307692308,81,3,4,4,344,11,Loyal Customers
16046,198,1,235.78,10.717272727272729,1,1,2,1,121,4,Lost Customers
16047,318,1,107.14,107.14,1,1,2,1,121,4,Lost Customers
16048,9,4,818.7900000000001,22.74416666666667,176,5,4,3,543,12,Loyal Customers
16049,11,3,777.34,4.179247311827957,141,5,3,3,533,11,Loyal Customers
16050,19,2,162.8,14.8,17,4,3,1,431,8,Potential Loyalists
16051,317,1,188.44,15.703333333333331,1,1,2,1,121,4,Lost Customers
16053,49,4,2122.89,19.299,197,3,4,4,344,11,Loyal Customers
16054,54,3,1327.98,25.53807692307692,198,3,3,4,334,10,Loyal Customers
16057,155,3,1591.73,16.409587628865978,181,2,3,4,234,9,Potential Loyalists
16058,42,1,62.7,31.35,1,3,2,1,321,6,Lost Customers
16059,3,7,1718.66,7.44008658008658,201,5,5,4,554,14,Champions
16060,36,3,541.95,22.58125,93,3,3,3,333,9,Potential Loyalists
16061,67,1,89.65,29.883333333333336,1,3,2,1,321,6,Lost Customers
16062,15,4,1709.83,14.130826446280992,157,4,4,4,444,12,Loyal Customers
16064,361,1,109.31,6.43,1,1,2,1,121,4,Lost Customers
16065,1,8,1992.13,5.643427762039661,97,5,5,4,554,14,Champions
16067,198,3,3269.11,48.07514705882353,112,1,3,5,135,9,Potential Loyalists
16068,229,1,115.73,3.3065714285714285,1,1,2,1,121,4,Lost Customers
16069,53,1,457.7,18.308,1,3,2,2,322,7,Potential Loyalists
16071,163,3,750.5600000000001,14.433846153846154,127,2,3,3,233,8,Potential Loyalists
16072,64,3,3595.77,7.078287401574803,121,3,3,5,335,11,Loyal Customers
16074,26,1,252.5,10.1,1,4,2,2,422,8,New Customers
16075,138,2,736.9300000000001,17.973902439024393,61,2,3,3,233,8,Potential Loyalists
16077,261,1,2300.4,287.55,1,1,2,5,125,8,Potential Loyalists
16078,305,1,283.79,7.468157894736842,1,1,2,2,122,5,Lost Customers
16080,21,2,385.4,19.27,64,4,3,2,432,9,Potential Loyalists
16081,2,4,1637.14,9.803233532934131,307,5,4,4,544,13,Champions
16082,306,1,106.75,6.671875,1,1,2,1,121,4,Lost Customers
16083,18,2,1033.8,25.845,6,4,3,4,434,11,Loyal Customers
16085,16,7,1359.52,6.536153846153846,308,4,5,4,454,13,Champions
16086,3,6,1743.6,17.791836734693877,370,5,5,4,554,14,Champions
16087,25,5,1739.92,173.99200000000002,300,4,4,4,444,12,Loyal Customers
16088,211,2,1437.43,239.5716666666667,15,1,3,4,134,8,Potential Loyalists
16089,22,2,263.49,5.606170212765957,122,4,3,2,432,9,Potential Loyalists
16090,260,1,180.56,10.03111111111111,1,1,2,1,121,4,Lost Customers
16092,140,3,770.08,19.745641025641028,74,2,3,3,233,8,Potential Loyalists
16094,11,7,2617.33,19.679172932330825,227,5,5,5,555,15,Champions
16095,92,1,447.05,14.901666666666667,1,2,2,2,222,6,Lost Customers
16096,52,3,1264.35,23.41388888888889,228,3,3,4,334,10,Loyal Customers
16098,9,8,2435.67,25.63863157894737,351,5,5,5,555,15,Champions
16099,53,4,841.3,28.043333333333333,229,3,4,3,343,10,Loyal Customers
16100,98,1,582.64,15.747027027027029,1,2,2,3,223,7,Potential Loyalists
16101,70,3,1938.46,16.71086206896552,126,3,3,4,334,10,Loyal Customers
16103,25,16,4762.07,31.32940789473684,311,4,5,5,455,14,Champions
16104,54,8,2476.25,12.138480392156865,314,3,5,5,355,13,Champions
16105,74,4,2049.23,21.12608247422681,165,2,4,4,244,10,Loyal Customers
16108,70,3,1393.42,16.01632183908046,197,3,3,4,334,10,Loyal Customers
16109,334,1,327.6,25.2,1,1,2,2,122,5,Lost Customers
16110,158,1,460.64,5.234545454545454,1,2,2,2,222,6,Lost Customers
16111,64,1,549.33,7.525068493150686,1,3,2,3,323,8,Potential Loyalists
16115,33,4,892.92,6.378,176,4,4,3,443,11,Loyal Customers
16117,38,2,422.19,7.155762711864407,189,3,3,2,332,8,Potential Loyalists
16118,288,1,4376.25,106.73780487804878,1,1,2,5,125,8,Potential Loyalists
16119,30,6,1297.45,34.14342105263158,329,4,5,4,454,13,Champions
16120,58,2,1658.37,26.747903225806454,1,3,3,4,334,10,Loyal Customers
16121,26,3,595.38,4.252714285714286,175,4,3,3,433,10,Loyal Customers
16122,2,3,316.92,12.18923076923077,58,5,3,2,532,10,Loyal Customers
16124,54,3,1523.49,21.457605633802817,314,3,3,4,334,10,Loyal Customers
16125,3,14,4292.35,14.955923344947736,358,5,5,5,555,15,Champions
16126,15,11,8356.83,31.65465909090909,358,4,5,5,455,14,Champions
16127,362,1,145.06,4.144571428571429,1,1,2,1,121,4,Lost Customers
16128,16,6,1920.83,20.65408602150538,130,4,5,4,454,13,Champions
16129,43,3,1396.05,14.5421875,100,3,3,4,334,10,Loyal Customers
16130,58,4,987.48,17.95418181818182,195,3,4,4,344,11,Loyal Customers
16131,11,6,6450.88,45.7509219858156,362,5,5,5,555,15,Champions
16132,180,2,664.1999999999999,39.07058823529411,83,1,3,3,133,7,Potential Loyalists
16133,12,23,8403.22,40.79233009708737,241,5,5,5,555,15,Champions
16134,59,3,1527.25,18.854938271604937,117,3,3,4,334,10,Loyal Customers
16135,219,1,301.9,16.772222222222222,1,1,2,2,122,5,Lost Customers
16136,299,1,237.42,26.380000000000003,1,1,2,1,121,4,Lost Customers
16137,316,1,422.7,15.096428571428572,1,1,2,2,122,5,Lost Customers
16138,14,3,910.35,24.604054054054053,212,5,3,3,533,11,Loyal Customers
16139,358,2,475.74,18.29769230769231,13,1,3,2,132,6,Lost Customers
16140,7,2,832.4200000000001,23.12277777777778,70,5,3,3,533,11,Loyal Customers
16141,53,1,335.54,16.777,1,3,2,2,322,7,Potential Loyalists
16143,5,7,2485.89,20.37614754098361,360,5,5,5,555,15,Champions
16145,24,8,3005.9500000000003,17.476453488372094,196,4,5,5,455,14,Champions
16146,84,1,212.25,17.6875,1,2,2,1,221,5,Lost Customers
16147,36,4,2023.91,17.75359649122807,272,3,4,4,344,11,Loyal Customers
16148,72,1,310.3,38.7875,1,2,2,2,222,6,Lost Customers
16149,65,1,141.7,11.808333333333332,1,3,2,1,321,6,Lost Customers
16150,8,6,2342.57,19.3600826446281,350,5,5,5,555,15,Champions
16153,56,6,3309.26,24.155182481751822,141,3,5,5,355,13,Champions
16155,17,5,796.9,16.602083333333333,158,4,4,3,443,11,Loyal Customers
16156,18,11,3096.14,23.27924812030075,354,4,5,5,455,14,Champions
16158,158,9,628.32,17.952,211,2,5,3,253,10,Loyal Customers
16159,106,3,884.59,23.27868421052632,266,2,3,3,233,8,Potential Loyalists
16161,4,25,7210.59,10.63508849557522,300,5,5,5,555,15,Champions
16163,1,5,1992.98,29.745970149253733,372,5,4,4,544,13,Champions
16165,141,1,79.9,79.9,1,2,2,1,221,5,Lost Customers
16166,64,2,435.83,19.810454545454544,263,3,3,2,332,8,Potential Loyalists
16167,50,5,1386.12,22.00190476190476,324,3,4,4,344,11,Loyal Customers
16168,5,40,6848.87,32.45909952606635,366,5,5,5,555,15,Champions
16170,31,14,4983.95,15.822063492063492,263,4,5,5,455,14,Champions
16172,109,3,744.34,16.916818181818183,39,2,3,3,233,8,Potential Loyalists
16174,127,4,1237.2,29.45714285714286,111,2,4,4,244,10,Loyal Customers
16175,107,3,798.85,19.97125,91,2,3,3,233,8,Potential Loyalists
16176,57,4,2052.69,28.50958333333333,198,3,4,4,344,11,Loyal Customers
16177,72,7,1915.36,18.59572815533981,210,2,5,4,254,11,Loyal Customers
16178,37,1,414.7,24.394117647058824,1,3,2,2,322,7,Potential Loyalists
16180,114,5,5995.69,36.33751515151515,56,2,4,5,245,11,Loyal Customers
16182,74,5,3354.0,145.82608695652175,202,2,4,5,245,11,Loyal Customers
16183,30,3,739.1,28.42692307692308,12,4,3,3,433,10,Loyal Customers
16185,200,1,115.31,12.812222222222225,1,1,2,1,121,4,Lost Customers
16186,8,15,5019.17,16.349087947882737,357,5,5,5,555,15,Champions
16188,44,1,105.8,15.114285714285716,1,3,2,1,321,6,Lost Customers
16190,30,7,2508.4700000000003,22.198849557522127,330,4,5,5,455,14,Champions
16191,11,11,10497.3,107.11530612244898,352,5,5,5,555,15,Champions
16192,371,1,351.3,31.93636363636364,1,1,2,2,122,5,Lost Customers
16193,46,1,315.98,16.630526315789474,1,3,2,2,322,7,Potential Loyalists
16194,11,1,308.6,38.575,1,5,2,2,522,9,New Customers
16195,359,1,323.25,20.203125,1,1,2,2,122,5,Lost Customers
16196,124,1,93.3,23.325,1,2,2,1,221,5,Lost Customers
16197,105,9,2016.71,21.68505376344086,254,2,5,4,254,11,Loyal Customers
16198,73,1,629.36,34.964444444444446,1,2,2,3,223,7,Potential Loyalists
16199,28,7,942.75,94.275,238,4,5,3,453,12,Loyal Customers
16200,18,10,4539.23,10.293038548752833,354,4,5,5,455,14,Champions
16201,51,1,248.65,19.12692307692308,1,3,2,1,321,6,Lost Customers
16202,53,8,2136.72,20.157735849056603,320,3,5,4,354,12,Loyal Customers
16203,8,3,521.64,12.42,132,5,3,3,533,11,Loyal Customers
16204,16,2,534.53,10.480980392156862,350,4,3,3,433,10,Loyal Customers
16205,32,3,1062.48,10.6248,146,4,3,4,434,11,Loyal Customers
16206,23,9,2052.81,11.59779661016949,296,4,5,4,454,13,Champions
16208,30,8,2776.19,14.845935828877003,258,4,5,5,455,14,Champions
16209,18,4,1884.16,89.72190476190477,164,4,4,4,444,12,Loyal Customers
16210,4,19,17403.21,110.1468987341772,368,5,5,5,555,15,Champions
16211,57,2,543.5699999999999,41.81307692307692,16,3,3,3,333,9,Potential Loyalists
16212,254,2,603.37,16.307297297297296,51,1,3,3,133,7,Potential Loyalists
16214,71,1,975.5,18.064814814814813,1,2,2,3,223,7,Potential Loyalists
16218,9,7,1355.29,16.941125,187,5,5,4,554,14,Champions
16219,136,1,40.8,40.8,1,2,2,1,221,5,Lost Customers
16221,3,7,1325.8,8.498717948717948,118,5,5,4,554,14,Champions
16222,357,1,498.50000000000006,21.67391304347826,1,1,2,2,122,5,Lost Customers
16223,10,2,1087.05,8.83780487804878,20,5,3,4,534,12,Loyal Customers
16224,23,1,321.24,16.062,1,4,2,2,422,8,New Customers
16225,38,10,1762.99,10.620421686746988,268,3,5,4,354,12,Loyal Customers
16226,14,2,417.05,18.132608695652173,35,5,3,2,532,10,Loyal Customers
16227,130,2,713.0,25.464285714285715,41,2,3,3,233,8,Potential Loyalists
16228,21,3,885.71,16.402037037037037,14,4,3,3,433,10,Loyal Customers
16229,17,4,1857.26,14.397364341085272,182,4,4,4,444,12,Loyal Customers
16231,15,4,1074.47,10.7447,218,4,4,4,444,12,Loyal Customers
16232,56,3,1722.09,25.32485294117647,130,3,3,4,334,10,Loyal Customers
16233,2,7,1429.03,26.962830188679245,370,5,5,4,554,14,Champions
16234,112,3,333.18,22.212,85,2,3,2,232,7,Potential Loyalists
16235,11,4,1186.4,17.194202898550724,94,5,4,4,544,13,Champions
16237,73,1,136.65,19.52142857142857,1,2,2,1,221,5,Lost Customers
16238,58,1,63.66,10.61,1,3,2,1,321,6,Lost Customers
16239,18,4,1078.0,67.375,80,4,4,4,444,12,Loyal Customers
16241,5,4,1680.2,5.2342679127725855,40,5,4,4,544,13,Champions
16242,17,7,3824.79,10.065236842105262,253,4,5,5,455,14,Champions
16244,8,1,1056.63,16.771904761904764,1,5,2,4,524,11,Loyal Customers
16246,95,2,821.35,9.333522727272728,209,2,3,3,233,8,Potential Loyalists
16250,9,2,401.94,16.0776,12,5,3,2,532,10,Loyal Customers
16251,148,1,128.31,6.4155,1,2,2,1,221,5,Lost Customers
16252,18,1,295.09000000000003,14.051904761904764,1,4,2,2,422,8,New Customers
16253,56,5,3588.34,20.62264367816092,310,3,4,5,345,12,Loyal Customers
16254,14,3,967.44,13.073513513513516,253,5,3,3,533,11,Loyal Customers
16255,1,8,2284.34,8.652803030303032,319,5,5,5,555,15,Champions
16256,129,2,876.9399999999999,54.80875,103,2,3,3,233,8,Potential Loyalists
16258,23,10,6739.01,32.24406698564594,251,4,5,5,455,14,Champions
16259,46,3,340.94,4.011058823529412,194,3,3,2,332,8,Potential Loyalists
16261,22,2,312.62,7.105,56,4,3,2,432,9,Potential Loyalists
